symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
NEARUSDT,2024-11-20T12:59:59Z,LONG,CHoCH,1.899661103440584,0.9797043909275441,0.7831325301204796,3,1.179273803894269,0.3809961520273778,9,1,1.5058419342034557,1,1,0.7257069562426283,1.4101886127269534,0,1.274128231739393,1,0.93547875,1
BLURUSDT,2024-11-21T00:59:59Z,LONG,BOS,1.9649159418836408,0.19116646946514773,0.7096774193548431,3,0.4672958142481343,0.08496287531784474,21,1,0.6584622837132762,0,1,1.0875248040683787,2.156697556866043,176,-0.35638856056941404,-1,-1.04103046875,0
BTCUSDT,2024-11-21T12:59:59Z,LONG,BOS,0.780333987503157,0.2864366149702509,0.3743302446992054,4,0.3207451788803305,0.03925276412283525,11,1,0.8568508246991011,0,1,1.357418396501995,1.0618975159769721,30,1.1197169100293447,-1,-1.0840539415488677,0
BLURUSDT,2024-11-21T15:59:59Z,LONG,BOS,2.083316833542336,1.1030198293087687,0.7733333333333354,4,1.1030198293087687,1.0269494962529946,13,1,1.4263187447958177,0,1,1.1828936790173354,2.5223033252230342,192,1.632955452160155,0,-0.035681672025723456,0
TRXUSDT,2024-11-23T15:59:59Z,LONG,BOS,0.9121434758901451,0.29913199321783573,0.4090909090909131,6,0.44869798982674663,1.09681730846537,13,1,1.09681730846537,0,1,1.8446472915099386,1.6894977168949812,35,0.6576077591417869,-1,-1.0525702702702702,0
ADAUSDT,2024-11-23T16:59:59Z,LONG,CHoCH,3.1610073292893617,0.6337897006992503,0.7057142857142857,6,0.7020002514471506,0.017052637686973477,14,1,0.9947371984068935,1,1,0.8071581838501664,2.609334803381108,0,-0.3032044174744692,-1,-1.0337915492957748,0
ETHUSDT,2024-11-23T16:59:59Z,LONG,BOS,1.0803641028686357,0.9487796152940406,0.8200533739992437,6,1.159230305309559,0.7577302693004466,13,1,1.4136034824857975,0,1,1.1411762768447296,1.2485222626112646,14,2.0483049211894273,0,-0.07208521841794507,0
DOGEUSDT,2024-11-24T03:59:59Z,LONG,BOS,2.948847688510959,0.5711514869081015,0.7670682730923711,0,0.5787264403153698,0.27875828538750375,1,1,0.7544653593640145,0,1,1.023376205322071,3.0701754385964963,231,-0.3520030644728889,-1,-1.0286142857142857,0
ETHUSDT,2024-11-24T04:59:59Z,LONG,BOS,1.0720694553230559,0.4316970706250136,0.8502080443828125,0,0.49961668526079156,0.21815780221011188,1,1,0.5876405058287538,0,1,0.8968105916508058,0.9666206928863559,26,-0.4856796743832859,-1,-1.0924078764010912,0
TRXUSDT,2024-11-24T09:59:59Z,LONG,BOS,1.026079218813536,0.36213046744399835,0.8461538461538413,0,0.7242609348879967,0.6337283180270065,2,1,0.5884620095964989,0,1,0.9505924770405098,0.9826860084230316,48,-1.015466184501475,-1,-1.0908857142857136,0
